Id,SalePrice
2006,216792.78
2007,247756.72
2008,219254.62
2009,185502.03
2010,185987.17
2011,148904.94
2012,154717.84
2013,173046.86
2014,178903.6
2015,191031.55
2016,195193.22
2017,176210.48
2018,119568.12
2019,130987.8
2020,121339.64
2021,110034.28
2022,206932.72
2023,131725.84
2024,239228.48
2025,451658.16
2026,174812.2
2027,162267.22
2028,159408.31
2029,175410.94
2030,283807.6
2031,255555.06
2032,271801.38
2033,276784.97
2034,164017.67
2035,218780.98
2036,219083.88
2037,227661.0
2038,310986.16
2039,197974.48
2040,385074.6
2041,298512.97
2042,201936.38
2043,179349.83
2044,193041.69
2045,220750.67
2046,134408.34
2047,147133.19
2048,136533.12
2049,132492.4
2050,174703.06
2051,105919.516
2052,146608.97
2053,147597.94
2054,85552.625
2055,136941.9
2056,135157.12
2057,116757.87
2058,209357.06
2059,136103.84
2060,158636.94
2061,177932.72
2062,118724.016
2063,113373.46
2064,127998.16
2065,120014.11
2066,164316.11
2067,94276.22
2068,136768.05
2069,90498.93
2070,110219.83
2071,92552.12
2072,120087.89
2073,137893.38
2074,188321.06
2075,147875.81
2076,117451.28
2077,139831.95
2078,123847.086
2079,127842.98
2080,127076.44
2081,115829.26
2082,124337.12
2083,130219.64
2084,114357.92
2085,118511.52
2086,107204.21
2087,115106.76
2088,115479.51
2089,83178.25
2090,133953.03
2091,117359.19
2092,110378.76
2093,131332.64
2094,132953.45
2095,138864.58
2096,81103.336
2097,98455.19
2098,128063.3
2099,80167.15
2100,86415.17
2101,133504.28
2102,134391.92
2103,94390.88
2104,139384.97
2105,138415.1
2106,84137.836
2107,187109.92
2108,112124.33
2109,97603.3
2110,125202.54
2111,149996.31
2112,119950.5
2113,114295.47
2114,109329.164
2115,146136.27
2116,116034.42
2117,147339.44
2118,110375.61
2119,100006.555
2120,113702.68
2121,107886.3
2122,101930.18
2123,85327.266
2124,149216.02
2125,129646.38
2126,151018.53
2127,169185.8
2128,126829.805
2129,95373.125
2130,141220.27
2131,149184.3
2132,114791.53
2133,116949.5
2134,98238.016
2135,91431.53
2136,77881.76
2137,114135.414
2138,144075.48
2139,154803.73
2140,131092.83
2141,131989.78
2142,111172.23
2143,132724.22
2144,137389.94
2145,131739.47
2146,157652.1
2147,177569.5
2148,112871.82
2149,116159.695
2150,233356.33
2151,107619.2
2152,175312.83
2153,154982.56
2154,100115.6
2155,121705.516
2156,233354.58
2157,212423.42
2158,225662.19
2159,196745.61
2160,159925.47
2161,257158.0
2162,449809.8
2163,332850.06
2164,258473.14
2165,179636.2
2166,140590.84
2167,211843.06
2168,209398.1
2169,177102.64
2170,217260.0
2171,145503.86
2172,131354.19
2173,175743.81
2174,204476.33
2175,320906.97
2176,301913.7
2177,225357.44
2178,206449.78
2179,141335.11
2180,264735.06
2181,174097.02
2182,222204.23
2183,187597.58
2184,125262.336
2185,112649.516
2186,132920.19
2187,142648.33
2188,145555.42
2189,186362.31
2190,74512.46
2191,76908.99
2192,84652.305
2193,96064.2
2194,85099.73
2195,108307.15
2196,102479.375
2197,109539.16
2198,146285.52
2199,153530.22
2200,155733.22
2201,156219.66
2202,211396.12
2203,161341.8
2204,188307.84
2205,122668.375
2206,146314.6
2207,197121.44
2208,217960.67
2209,231354.4
2210,115541.26
2211,111729.64
2212,100541.67
2213,97087.03
2214,128517.35
2215,95179.055
2216,143861.69
2217,80305.47
2218,100051.91
2219,88522.95
2220,85749.63
2221,312168.6
2222,257478.73
2223,257590.3
2224,191914.89
2225,130258.8
2226,156234.67
2227,180844.84
2228,265932.25
2229,246643.05
2230,155669.84
2231,212898.97
2232,190700.23
2233,189630.02
2234,264540.56
2235,218132.39
2236,308921.8
2237,369576.47
2238,210794.36
2239,128061.5
2240,157033.53
2241,142515.52
2242,123788.37
2243,128957.26
2244,108474.22
2245,105688.58
2246,151391.81
2247,102617.914
2248,122654.484
2249,119033.0
2250,125787.73
2251,86024.85
2252,147951.45
2253,153233.25
2254,176524.8
2255,189835.22
2256,166984.14
2257,206887.67
2258,156282.3
2259,176034.78
2260,163572.4
2261,193676.33
2262,213290.2
2263,346125.47
2264,332484.84
2265,201864.42
2266,289368.97
2267,393485.72
2268,364290.8
2269,167970.4
2270,179127.17
2271,220559.72
2272,208996.83
2273,165362.69
2274,171615.28
2275,170059.31
2276,170234.05
2277,209299.9
2278,136585.48
2279,116413.61
2280,127764.64
2281,140077.78
2282,158014.95
2283,93538.15
2284,103583.67
2285,137259.95
2286,124724.02
2287,346126.0
2288,277340.53
2289,432252.16
2290,500976.28
2291,299500.97
2292,444997.03
2293,454366.9
2294,397268.9
2295,496078.47
2296,298384.12
2297,327224.88
2298,322011.94
2299,368990.03
2300,333235.88
2301,277804.84
2302,241557.23
2303,257425.08
2304,251688.61
2305,185432.14
2306,185454.25
2307,190585.94
2308,222942.33
2309,281721.88
2310,204033.11
2311,207957.28
2312,179125.1
2313,169769.62
2314,168493.36
2315,168669.83
2316,198886.7
2317,191489.39
2318,172123.25
2319,162741.06
2320,180395.84
2321,249540.66
2322,164248.81
2323,169176.11
2324,166958.2
2325,200670.97
2326,170332.98
2327,187529.42
2328,210856.28
2329,189134.66
2330,175501.6
2331,382459.56
2332,436741.28
2333,331465.75
2334,216720.89
2335,266093.66
2336,333299.06
2337,218560.42
2338,316615.8
2339,238714.61
2340,402383.88
2341,218554.23
2342,259987.62
2343,227558.97
2344,214132.97
2345,234031.1
2346,223569.25
2347,208643.47
2348,232719.36
2349,172269.23
2350,305376.4
2351,263860.5
2352,253864.4
2353,247887.6
2354,137116.33
2355,141453.44
2356,148358.77
2357,181121.61
2358,198464.52
2359,139759.28
2360,120480.77
2361,136380.12
2362,280324.53
2363,133821.94
2364,173878.95
2365,227881.23
2366,205640.17
2367,227357.1
2368,201587.39
2369,224765.44
2370,171605.25
2371,171171.44
2372,199192.05
2373,276573.06
2374,313146.66
2375,233658.3
2376,289631.28
2377,389115.12
2378,144646.23
2379,224381.4
2380,141791.97
2381,167631.75
2382,190841.55
2383,191188.9
2384,201765.34
2385,157243.77
2386,131872.25
2387,125030.69
2388,83367.26
2389,122845.73
2390,143889.38
2391,125299.195
2392,119107.71
2393,152870.64
2394,128917.4
2395,178467.08
2396,132431.02
2397,176436.67
2398,129827.234
2399,69964.04
2400,66501.71
2401,107878.266
2402,134879.64
2403,103973.016
2404,139932.03
2405,151625.4
2406,129668.836
2407,125480.9
2408,124759.47
2409,115820.95
2410,161803.6
2411,123694.53
2412,147873.0
2413,116713.88
2414,141198.08
2415,129993.01
2416,118602.086
2417,114934.02
2418,127486.64
2419,110451.63
2420,132583.94
2421,135527.33
2422,119672.01
2423,118115.625
2424,130843.05
2425,244945.4
2426,117913.46
2427,126132.74
2428,159148.61
2429,122752.83
2430,127577.69
2431,110705.766
2432,130769.08
2433,141916.61
2434,133601.6
2435,138852.02
2436,105814.17
2437,104386.74
2438,127025.805
2439,109945.195
2440,118575.91
2441,113098.43
2442,99834.68
2443,116434.37
2444,117063.39
2445,95231.4
2446,110875.375
2447,201689.84
2448,139471.14
2449,113512.46
2450,153991.86
2451,130868.72
2452,194200.08
2453,89325.43
2454,122232.164
2455,115496.03
2456,129926.34
2457,112603.13
2458,111430.51
2459,105412.23
2460,123020.77
2461,102654.52
2462,129156.38
2463,113447.72
2464,169710.12
2465,124175.29
2466,98893.0
2467,156717.48
2468,81977.67
2469,85093.695
2470,162853.84
2471,182802.02
2472,145231.97
2473,112245.26
2474,92412.32
2475,197489.08
2476,123159.086
2477,126043.805
2478,155293.19
2479,119230.19
2480,136399.78
2481,118410.05
2482,130816.62
2483,109376.67
2484,121937.734
2485,131317.83
2486,149072.58
2487,160996.28
2488,132015.14
2489,140421.61
2490,157362.98
2491,105996.18
2492,182811.58
2493,144024.62
2494,135880.55
2495,97691.84
2496,258161.4
2497,135508.77
2498,119569.0
2499,92580.49
2500,113715.4
2501,125443.77
2502,144566.48
2503,89357.8
2504,203545.97
2505,190009.89
2506,260656.84
2507,288142.22
2508,260702.78
2509,217787.27
2510,227953.89
2511,163257.75
2512,184571.72
2513,203048.52
2514,253918.94
2515,142673.36
2516,171239.38
2517,135537.83
2518,146221.05
2519,201788.72
2520,194922.52
2521,171787.34
2522,196217.06
2523,124634.73
2524,132857.9
2525,141103.84
2526,144249.8
2527,119231.94
2528,114705.59
2529,145979.7
2530,131668.06
2531,231267.48
2532,195638.94
2533,182657.98
2534,232863.19
2535,305901.6
2536,227153.12
2537,222980.12
2538,166944.92
2539,185862.52
2540,167943.48
2541,160870.4
2542,160930.55
2543,122574.836
2544,113727.875
2545,121554.14
2546,114766.79
2547,121814.62
2548,130756.7
2549,152773.7
2550,176343.62
2551,140872.38
2552,115503.25
2553,69488.266
2554,106292.5
2555,100807.15
2556,95467.93
2557,109836.27
2558,157641.58
2559,147125.78
2560,149330.98
2561,143583.88
2562,149480.27
2563,150373.7
2564,194329.86
2565,129717.31
2566,166644.03
2567,143818.17
2568,200587.38
2569,210734.44
2570,111415.625
2571,178079.03
2572,165863.6
2573,230091.56
2574,292312.88
2575,118085.26
2576,130464.29
2577,162189.25
2578,94524.8
2579,81384.445
2580,139203.16
2581,118693.34
2582,116378.016
2583,317106.38
2584,161660.67
2585,186876.27
2586,206502.23
2587,187925.5
2588,132811.86
2589,140568.34
2590,211143.12
2591,206183.25
2592,211039.17
2593,258945.34
2594,174031.06
2595,200795.55
2596,360400.2
2597,185227.64
2598,267185.3
2599,324957.38
2600,127544.78
2601,140256.05
2602,94419.94
2603,101958.38
2604,91336.305
2605,88952.32
2606,137588.44
2607,179437.86
2608,190533.27
2609,164854.9
2610,104641.24
2611,140603.83
2612,153392.1
2613,127223.82
2614,128188.56
2615,140385.06
2616,133047.22
2617,138290.39
2618,178771.89
2619,177318.95
2620,189325.77
2621,177935.84
2622,184412.42
2623,237791.23
2624,278311.03
2625,327530.78
2626,167802.02
2627,164302.62
2628,434857.16
2629,478915.38
2630,331007.25
2631,429276.75
2632,450951.9
2633,294239.0
2634,407751.8
2635,146507.89
2636,182113.9
2637,156828.73
2638,252686.53
2639,186842.83
2640,144640.66
2641,106926.016
2642,164075.4
2643,94830.26
2644,124848.18
2645,94214.875
2646,91032.8
2647,94361.43
2648,139091.47
2649,125802.16
2650,142455.31
2651,129988.945
2652,434703.5
2653,262433.5
2654,256432.38
2655,365259.38
2656,293384.03
2657,348083.75
2658,284912.7
2659,307435.25
2660,333729.5
2661,343700.25
2662,334993.9
2663,294858.53
2664,273107.38
2665,298954.53
2666,280676.2
2667,163929.47
2668,161997.27
2669,164364.89
2670,289341.88
2671,161228.89
2672,171687.0
2673,210009.47
2674,213250.69
2675,149430.34
2676,168744.45
2677,189714.16
2678,289397.25
2679,293439.22
2680,291175.03
2681,458414.62
2682,369969.03
2683,498773.66
2684,318145.28
2685,372688.2
2686,269209.78
2687,317678.34
2688,237655.95
2689,198925.47
2690,537513.8
2691,190342.77
2692,136668.06
2693,190676.53
2694,144478.36
2695,175051.03
2696,169640.81
2697,178275.5
2698,191499.47
2699,181218.42
2700,159420.36
2701,156528.3
2702,115267.2
2703,129261.33
2704,130783.62
2705,114728.17
2706,115841.266
2707,127211.3
2708,136304.53
2709,105603.32
2710,119743.81
2711,271983.5
2712,380569.12
2713,160605.34
2714,157860.83
2715,168573.3
2716,146648.53
2717,185335.47
2718,238858.31
2719,179938.2
2720,177367.55
2721,123564.56
2722,150572.61
2723,136810.52
2724,127831.12
2725,134947.56
2726,127051.0
2727,155470.53
2728,158158.31
2729,144339.58
2730,141804.47
2731,124895.63
2732,114635.53
2733,155184.12
2734,148196.7
2735,128527.28
2736,131050.05
2737,120821.266
2738,129461.75
2739,153466.61
2740,122121.64
2741,139343.38
2742,150632.92
2743,146767.58
2744,145519.34
2745,131946.78
2746,132985.88
2747,140007.84
2748,120422.664
2749,124273.85
2750,127734.836
2751,132934.11
2752,152399.36
2753,154478.33
2754,174772.12
2755,119019.94
2756,99997.82
2757,90354.64
2758,83952.02
2759,152574.28
2760,119226.695
2761,138908.94
2762,138237.16
2763,169987.81
2764,166702.5
2765,230601.8
2766,133447.06
2767,85028.96
2768,130665.305
2769,125042.75
2770,139768.06
2771,121981.63
2772,111616.03
2773,157808.38
2774,118100.12
2775,125053.2
2776,139050.6
2777,145083.73
2778,120087.29
2779,101842.984
2780,106751.77
2781,100684.27
2782,93729.84
2783,105793.71
2784,120312.03
2785,137859.28
2786,69358.69
2787,113070.67
2788,76118.6
2789,157928.62
2790,90890.06
2791,111667.94
2792,70505.14
2793,144878.31
2794,100938.68
2795,111087.01
2796,99721.84
2797,176831.16
2798,114192.164
2799,116966.984
2800,75641.69
2801,115278.58
2802,138121.47
2803,149132.25
2804,133143.9
2805,95651.766
2806,87065.8
2807,152792.34
2808,137368.94
2809,137614.55
2810,139882.17
2811,139955.97
2812,141495.11
2813,139979.44
2814,148963.83
2815,105799.69
2816,235971.16
2817,143729.5
2818,131946.27
2819,158568.42
2820,121813.69
2821,105677.164
2822,161573.78
2823,216761.27
2824,160464.14
2825,149011.62
2826,102534.555
2827,129775.836
2828,230330.3
2829,207852.98
2830,242281.0
2831,173069.39
2832,242197.48
2833,304184.0
2834,187683.92
2835,200626.34
2836,174532.34
2837,178842.44
2838,142537.31
2839,176214.6
2840,193190.92
2841,184764.19
2842,214041.45
2843,144832.2
2844,147783.2
2845,118456.75
2846,185532.11
2847,201180.53
2848,217423.94
2849,181728.61
2850,293314.88
2851,237400.02
2852,247359.02
2853,202844.77
2854,141321.45
2855,206737.58
2856,184503.52
2857,174799.3
2858,212429.72
2859,126541.36
2860,112398.81
2861,121024.46
2862,163442.58
2863,105800.24
2864,218738.27
2865,139522.9
2866,142717.5
2867,94383.68
2868,108261.23
2869,114861.57
2870,140007.39
2871,98099.484
2872,64829.727
2873,115028.266
2874,120824.83
2875,133643.02
2876,151574.3
2877,140837.39
2878,160472.0
2879,132831.56
2880,111004.87
2881,154715.2
2882,164312.9
2883,178124.69
2884,195498.67
2885,182955.81
2886,219360.83
2887,107046.41
2888,125433.43
2889,59709.29
2890,87430.24
2891,132227.94
2892,71686.164
2893,108934.375
2894,72274.15
2895,315304.62
2896,278728.75
2897,188088.97
2898,142062.38
2899,218249.67
2900,156823.47
2901,209256.22
2902,197392.28
2903,364740.72
2904,360938.66
2905,100474.47
2906,206050.23
2907,111961.43
2908,132316.44
2909,121688.08
2910,87527.82
2911,94419.94
2912,143154.89
2913,100923.625
2914,88199.08
2915,86952.76
2916,100445.875
2917,166742.83
2918,114418.01
2919,181728.39
